% 1. Title: CPU
%
@RELATION CPU
@ATTRIBUTE value NUMERIC

@DATA
38.26698593235558
7.706495189671503
1.0924872792577072
41.14208633093525
3.112859846598267
1.7061611374407581
2.171855541718555
1.3929801787408258
5.916953292458003
2.569219256672487
21.209246592440962
1.088313114672258
2.10510600179158
1.4078881677483774
36.2484410077326
2.9699999999999998
4.678216585950372
5.850638977635783
8.64511623266487
3.2797523961661343
12.790813779331003
5.86031175059952
3.8164130705911696
0.6240015974440895
3.814931022461278
7.017806374382762
2.4940143655227454
26.657355215244177
7.482043096568236
16.002997751686234
4.521382893685052
5.700285014250713
4.06040604060406
9.828611402588317
4.683758978451716
14.17381760127719
5.700439648281375
8.959840359191817
3.274923868004593
14.67006089647599
8.883577332934966
5.921447131720967
2.5
5.996218152866241
3.973840547151915
26.306324308122687
16.458666134185304
9.179658315485382
5.855
7.889083187609295
2.1782474329578307
7.103279588678681
1.2441291096232636
2.7264118028211137
4.213679480778831
1.487694074185013
3.3522897336126913
7.96323125343458
5.231107117899571
6.8431792166426115
30.348159585595457
9.032000797527665
5.306774499525735
11.644417779111043
4.302685434760907
2.665468703204552
2.8829819126611373
6.734326567343266
2.883224422606874
8.823382463152635
4.0645935406459355
1.9425212930218656
5.696170935050671
3.2795886786801773
3.895779155831166
29.272049689440994
11.139379427317172
5.902846904240493
2.18172740888667
1.3969267611255238
2.8884462151394423
2.815354664803075
4.907638542186719
13.009021582016647
12.695799660780205
14.600208716394175
8.26516360734238
8.665866586658666
12.750074649149001
4.917378064000799
5.62
7.5
7.407592158427695
5.907487454662891
11.377126041199062
5.453367229948657
2.425997104777118
9.488942020322774
10.984735109248728
33.8836399801094
13.261506380020855
11.263053207359523
8.322127595995816
4.6672643952978685
6.240015974440895
4.52414205905826
32.349574478674164
2.5731987608673927
10.822252104188456
3.659510733899151
1.0150507525376269
11.087238932747077
9.413757035413658
7.959030726954784
4.911561906665334
4.213258785942492
